number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_params_decision_threshold,params_params_feature_fraction,params_params_resampling,params_params_sample_rows,params_params_scale_pos_weight,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,user_attrs_acc_test,user_attrs_acc_val,user_attrs_decision_threshold,user_attrs_f1_test,user_attrs_f1_val,user_attrs_feature_fraction,user_attrs_pr_auc_test,user_attrs_pr_auc_val,user_attrs_prec_test,user_attrs_prec_val,user_attrs_rec_test,user_attrs_rec_val,user_attrs_resampling_strategy,user_attrs_roc_auc_test,user_attrs_roc_auc_val,user_attrs_sample_rows,state
514,0.5741424802110818,2025-09-23 13:45:42.718710,2025-09-23 13:45:43.597006,0 days 00:00:00.878296,0.0004568927108795584,gbtree,0.2381097881441784,4.585691923229175,lossguide,0.0005893431746370954,0.0005709127220009129,10,6,0.4176344981532531,500,,0.4999507002447363,0.5753292745987013,undersample,0.8139771707638048,0.9038779481057958,,,,0.6043920212429446,0.8351929573139523,0.8347665847665847,0.4999507002447363,0.5794148380355277,0.5741424802110818,0.5753292745987013,0.6994728689539556,0.6956773621770391,0.7442953020134229,0.7487955953200275,0.4743370402053037,0.46555412922550277,undersample,0.8589848965774546,0.857660293556806,0.8139771707638048,COMPLETE
515,0.525175644028103,2025-09-23 13:45:43.719456,2025-09-23 13:46:54.362389,0 days 00:01:10.642933,0.014627198235193527,dart,0.5723394815547739,9.937020524022987,lossguide,0.0035204403544333036,0.0004322418300073031,9,5,11.717689633137775,1000,forest,0.5003770539536531,0.9321581089239186,undersample,0.516916190203971,0.613625561141051,0.200180485476259,uniform,0.2521575242339748,0.48789638019997117,0.8370355205241069,0.833947583947584,0.5003770539536531,0.5409457900807382,0.525175644028103,0.9321581089239186,0.7558967571082821,0.7509446195569682,0.8300884955752212,0.8313253012048193,0.40119760479041916,0.38382541720154045,undersample,0.8974691196648171,0.8955370149923586,0.516916190203971,COMPLETE
516,0.6730808597748209,2025-09-23 13:46:54.489282,2025-09-23 13:48:21.701678,0 days 00:01:27.212396,0.00011084553400562284,dart,0.5614140934886632,0.39770638013072124,depthwise,0.022043849363782474,0.0014083491031420157,0,10,0.22746474690445762,1000,forest,0.33360016520394264,0.6210999336091587,none,0.6492653833790331,1.046544912655615,0.4360630500157621,weighted,0.8284790912018452,0.7903239960962658,0.8421537516634251,0.8365069615069615,0.33360016520394264,0.6873479318734793,0.6730808597748209,0.6210999336091587,0.7727263481652875,0.7591695658727842,0.6534309946029299,0.6452119309262166,0.7249786142001711,0.7034659820282413,none,0.9055074291120166,0.8998413992384192,0.6492653833790331,COMPLETE
517,0.38612143742255267,2025-09-23 13:48:21.835131,2025-09-23 13:48:37.228888,0 days 00:00:15.393757,0.17993770741174767,dart,0.2854251189547765,2.255841587578736,lossguide,4.284711826775681,0.0004437182627667086,3,10,8.452941852392069,400,tree,0.3695986931874806,0.7870366080925704,oversample,0.7077440319070274,2.341729963141101,0.034738046000900025,uniform,0.6327795748926605,0.9140747633059101,0.23932848807452145,0.23925061425061425,0.3695986931874806,0.3862228462872718,0.38612143742255267,0.7870366080925704,0.7014529663229849,0.694906929016804,0.23932848807452145,0.23925061425061425,1.0,1.0,oversample,0.8796154446974325,0.8800348745471602,0.7077440319070274,COMPLETE
518,0.6651138716356108,2025-09-23 13:48:37.356838,2025-09-23 13:48:37.961183,0 days 00:00:00.604345,2.8875584521372555,gbtree,0.8168088300899103,1.7314382995165845,depthwise,0.5987184262470563,0.09698814657373747,4,6,0.12237150984254205,500,,0.6154035491413046,0.9814978432002441,none,0.9643712209253575,0.9885302642881734,,,,0.8818841766797028,0.8696898351929573,0.8675266175266175,0.6154035491413046,0.6719917547023962,0.6651138716356108,0.9814978432002441,0.8289450610126815,0.8225593720810408,0.8451069345430978,0.8415193189259987,0.5577416595380668,0.5498502353444588,none,0.9282685853853168,0.9260760255223826,0.9643712209253575,COMPLETE
519,0.0,2025-09-23 13:48:38.088260,2025-09-23 13:49:05.190436,0 days 00:00:27.102176,2.0413655812653455,dart,0.7404392014802725,7.111479927298655,lossguide,4.6290878570458585,0.000678905205766856,4,8,1.6095774445204758,600,tree,0.6757652356072694,0.9886553363873283,none,0.9158894296136207,1.7701705882909564,0.2867503463905348,weighted,0.20226440400482174,0.21340392330922456,0.7606715119254785,0.7607493857493858,0.6757652356072694,0.0,0.0,0.9886553363873283,0.7712257792573215,0.7629024069600086,0.0,0.0,0.0,0.0,none,0.9048572501458816,0.9024890639871701,0.9158894296136207,COMPLETE
520,0.38612143742255267,2025-09-23 13:49:05.425418,2025-09-23 13:49:07.189333,0 days 00:00:01.763915,0.002868081971284134,gbtree,0.3041979062680102,3.3513299628353375,depthwise,14.473895130365722,0.00016582798280487861,7,11,16.231223418856217,900,,0.3902293362538515,0.7603039109261794,none,0.592097048154699,2.855020939810623,,,,0.6642420358450656,0.23932848807452145,0.23925061425061425,0.3902293362538515,0.3862228462872718,0.38612143742255267,0.7603039109261794,0.7678369236414138,0.7591010446723758,0.23932848807452145,0.23925061425061425,1.0,1.0,none,0.9049788421311824,0.9028133136652956,0.592097048154699,COMPLETE
521,0.6022727272727273,2025-09-23 13:49:07.403165,2025-09-23 13:49:19.360895,0 days 00:00:11.957730,0.5174659409629238,dart,0.3488331312459225,4.990233814200245,depthwise,0.0023417125329878268,0.0009460935884826316,10,8,0.7913701531970738,400,forest,0.45528358373290256,0.6643550616923894,undersample,0.9003633773583839,0.9901334733023915,0.20736003620452642,weighted,0.009529222900373335,0.43965436868721186,0.6933155901320504,0.699017199017199,0.45528358373290256,0.5979602791196994,0.6022727272727273,0.6643550616923894,0.7518120535531909,0.7444108902452234,0.4356667970277669,0.4403560830860534,0.9529512403763901,0.9525032092426188,undersample,0.8991557515915743,0.8985982118070761,0.9003633773583839,COMPLETE
522,0.0,2025-09-23 13:49:19.483233,2025-09-23 13:50:31.616724,0 days 00:01:12.133491,0.7331617696747962,dart,0.5332830357507397,0.9103178832250736,depthwise,0.0026320201945270287,0.000713241229929441,7,6,0.5532940270035804,1000,tree,0.543255275505758,0.9844106492330329,none,0.9054819429607728,1.3531301784467418,0.20257265352215786,uniform,0.21543844928423223,0.7707592640358323,0.7606715119254785,0.7607493857493858,0.543255275505758,0.0,0.0,0.9844106492330329,0.7879230858567443,0.7819677957986343,0.0,0.0,0.0,0.0,none,0.9091106960771347,0.9073622815568614,0.9054819429607728,COMPLETE
523,0.7034542689550294,2025-09-23 13:50:31.740441,2025-09-23 13:50:32.859831,0 days 00:00:01.119390,0.03925821416216757,gbtree,0.206470913792775,7.332281074951944,lossguide,0.008412294004112773,0.014532025123812575,1,7,4.84512326067464,700,,0.5876291866587955,0.855838821500096,oversample,0.8614258231744638,0.637081222445299,,,,0.6632820534650762,0.8585320913092436,0.8602579852579852,0.5876291866587955,0.7011245674740484,0.7034542689550294,0.855838821500096,0.8032986522888392,0.8005790089822548,0.7090988626421697,0.7144748455428067,0.693327630453379,0.6927685066324347,oversample,0.918765214826705,0.9189328586654331,0.8614258231744638,COMPLETE
524,0.44032158317872605,2025-09-23 13:50:32.997282,2025-09-23 13:50:49.757311,0 days 00:00:16.760029,0.004195872253366458,dart,0.3104453579219252,5.7898333163216265,depthwise,0.022991870978158465,0.015071132601133883,7,11,3.4511174725029528,400,tree,0.5916777871008299,0.7241691888505211,none,0.5616498432418608,0.78776013417068,0.31913332019741064,uniform,0.8315643672615792,0.5683149436317342,0.8164602313440475,0.8147010647010647,0.5916777871008299,0.4528532194079951,0.44032158317872605,0.7241691888505211,0.6840923157359117,0.6802821091929083,0.7902023429179978,0.7937569676700111,0.31736526946107785,0.30466409927257165,none,0.8734598108702141,0.8760110057170094,0.5616498432418608,COMPLETE
525,0.5830985915492958,2025-09-23 13:50:49.890937,2025-09-23 13:50:51.789185,0 days 00:00:01.898248,9.9296633234257,gbtree,0.8717968396145204,8.434809551176217,lossguide,45.4418181161515,0.00698013855927215,0,12,0.2318916701197425,800,,0.42966208133316797,0.968805358600812,undersample,0.9267261858149032,4.1173834122032416,,,,0.6517523225283895,0.6604565462176272,0.6666666666666666,0.42966208133316797,0.5789005966738606,0.5830985915492958,0.968805358600812,0.7987096121116446,0.7890719351566623,0.4116266474092797,0.4160423899141239,0.9751924721984602,0.9743260590500642,undersample,0.9151270675098272,0.912384408675058,0.9267261858149032,COMPLETE
526,0.6188831318364997,2025-09-23 13:50:51.919402,2025-09-23 13:50:52.200403,0 days 00:00:00.281001,0.00033502548810814816,gbtree,0.7784162203156515,4.720196754114184,depthwise,0.005594471430002347,0.23507047777349016,8,11,67.47778375062157,200,,0.3443958663491905,0.5334600173678326,undersample,0.9070852247956568,1.089552318581513,,,,0.9034678589586262,0.7280171972566281,0.7289107289107289,0.3443958663491905,0.6210241049778918,0.6188831318364997,0.5334600173678326,0.7435073845300483,0.7299124660347582,0.46586775090948,0.466276295814357,0.9311377245508982,0.9199828840393667,undersample,0.8924750418420325,0.8866029315372514,0.9070852247956568,COMPLETE
527,0.4854693706878528,2025-09-23 13:50:52.324795,2025-09-23 13:50:53.945256,0 days 00:00:01.620461,5.100521506680716,gbtree,0.993634779233254,0.772263544147439,depthwise,0.09762882082864302,0.000609032871766999,4,6,0.3870060830084756,900,,0.3483236622522734,0.8037237789512501,oversample,0.9298249813531452,1.1987491462818751,,,,0.7203529404161588,0.4926809294707749,0.4961097461097461,0.3483236622522734,0.4841798501248959,0.4854693706878528,0.8037237789512501,0.7670265815935833,0.7569045196234463,0.31994497936726274,0.32120625259371977,0.9948674080410608,0.993581514762516,oversample,0.9034577479794434,0.9007182438439347,0.9298249813531452,COMPLETE
528,0.5765506411934048,2025-09-23 13:50:54.075870,2025-09-23 13:51:20.344852,0 days 00:00:26.268982,2.3948155406105713,dart,0.4890238222062137,4.404688517663523,lossguide,0.0004212421022741752,0.00013869171341236686,9,8,0.44398719543493664,600,tree,0.379089190638038,0.5806309318483943,undersample,0.879779445903732,0.6283344028919536,0.2667584220045637,uniform,0.6589170655521425,0.37342246993498157,0.6658818712253045,0.6687141687141687,0.379089190638038,0.5725510738606601,0.5765506411934048,0.5806309318483943,0.6616224909448473,0.6626570387911069,0.4126085315213288,0.41526861451460884,0.9349871685201027,0.9426615318784767,undersample,0.8616073694930918,0.8634218723250913,0.879779445903732,COMPLETE
529,0.0,2025-09-23 13:51:20.472884,2025-09-23 13:51:21.297214,0 days 00:00:00.824330,0.39175910007567666,gbtree,0.29957443390017446,0.4767202665257009,depthwise,0.004140777842160595,0.00034025528759478986,7,3,2.1095392590424895,1000,,0.6161702442058894,0.5963897979225814,none,0.5326521637939516,1.4887068341096334,,,,0.3053031359724225,0.7606715119254785,0.7607493857493858,0.6161702442058894,0.0,0.0,0.5963897979225814,0.7270476414888679,0.7152878915591481,0.0,0.0,0.0,0.0,none,0.8856734308072245,0.8795593544189485,0.5326521637939516,COMPLETE
530,0.7135217723453018,2025-09-23 13:51:21.426430,2025-09-23 13:52:35.873495,0 days 00:01:14.447065,0.22672506189938826,dart,0.5168180125767352,2.030032314695527,depthwise,0.0001233588149584076,0.01051682606602936,3,10,4.650230924704347,900,forest,0.40267950724930557,0.9037890098209049,none,0.6996332412546376,1.5010704265109973,0.18963399109345425,weighted,0.7617298252882758,0.7581234507545698,0.8456341488381616,0.8464373464373465,0.40267950724930557,0.7150415721844293,0.7135217723453018,0.9037890098209049,0.8242016017120605,0.817013811846718,0.6404874746106973,0.644360124180752,0.8092386655260907,0.7993153615746684,none,0.9260490208233397,0.9242677188686766,0.6996332412546376,COMPLETE
531,0.41968430826369546,2025-09-23 13:52:35.996989,2025-09-23 13:52:36.329796,0 days 00:00:00.332807,91.37896851415574,gbtree,0.33059942702200784,2.624225791856846,depthwise,0.0036940180918135818,0.3239094738604043,7,4,6.167148620523939,300,,0.5351118427007748,0.5115279566247792,none,0.5616243914971477,0.694425692109283,,,,0.7157469590670058,0.8129798341693111,0.808046683046683,0.5351118427007748,0.4400858106037389,0.41968430826369546,0.5115279566247792,0.6427172952547963,0.6341790931441131,0.7762162162162162,0.7583892617449665,0.30710008554319934,0.2901155327342747,none,0.8549134213262155,0.8568097355749922,0.5616243914971477,COMPLETE
532,0.6918592964824121,2025-09-23 13:52:36.458717,2025-09-23 13:52:37.975509,0 days 00:00:01.516792,0.19450769249543404,gbtree,0.9533983828972896,0.24047355624996825,depthwise,32.058878317847245,0.003289696808666115,0,10,11.520677313857687,500,,0.48928542517699325,0.951763991004489,none,0.6759345246937736,1.8804862918906342,,,,0.7829035452022337,0.8400040945849114,0.8430589680589681,0.48928542517699325,0.688086210337258,0.6918592964824121,0.951763991004489,0.7851774119735035,0.771474438818275,0.644968200523756,0.6523881728582259,0.737382378100941,0.7364142062473257,none,0.907919583867043,0.9039533700056207,0.6759345246937736,COMPLETE
533,0.0,2025-09-23 13:52:38.112012,2025-09-23 13:52:49.237543,0 days 00:00:11.125531,0.000379078654775432,dart,0.8924676494164474,2.992275729189615,depthwise,0.014704392185601909,0.00022953513905751586,10,12,0.49051533371167877,400,tree,0.5477962766360468,0.6568580410043572,undersample,0.5762858898079445,0.9104773952707761,0.36179392410824657,uniform,0.22860988322974932,0.323737783529934,0.7606715119254785,0.7607493857493858,0.5477962766360468,0.0,0.0,0.6568580410043572,0.7080622198874001,0.6998759786444285,0.0,0.0,0.0,0.0,undersample,0.8798649313058525,0.8821492058704452,0.5762858898079445,COMPLETE
534,0.6078863580700465,2025-09-23 13:52:49.367431,2025-09-23 13:53:30.766731,0 days 00:00:41.399300,17.4435357193508,dart,0.5339463827219062,4.933524867371605,depthwise,0.003874895296224826,0.002354353023862483,9,7,0.19509494421471968,700,forest,0.6232512701223694,0.535827058716047,none,0.7973938717008846,2.661482056228493,0.29668731572030604,weighted,0.8489244432772725,0.7552011269734529,0.8347834988228069,0.8360974610974611,0.6232512701223694,0.6080621661000486,0.6078863580700465,0.535827058716047,0.702635204372141,0.7002100394051111,0.7033707865168539,0.7107674684994273,0.5355004277159966,0.5310226786478391,none,0.8751729484108086,0.8795957756445592,0.7973938717008846,COMPLETE
535,0.531534647757408,2025-09-23 13:53:30.987750,2025-09-23 13:53:32.284965,0 days 00:00:01.297215,3.126071986695487,gbtree,0.42360279407097484,0.3045403051828721,depthwise,1.3171007667945185,0.000722221024851102,6,7,16.99837807846382,700,,0.6095338213310154,0.9721208761509221,oversample,0.5514981525000064,3.5832899209503517,,,,0.26681176781459515,0.581328692803767,0.584049959049959,0.6095338213310154,0.5309633027522935,0.531534647757408,0.9721208761509221,0.7494793220246662,0.7419005207150414,0.3627389533061736,0.36379419191919193,0.9901625320786998,0.9863072314933675,oversample,0.8984131051582744,0.8963130606169541,0.5514981525000064,COMPLETE
536,0.6110432777099444,2025-09-23 13:53:32.490707,2025-09-23 13:54:17.953611,0 days 00:00:45.462904,8.900105707464608,dart,0.7929641221082104,9.869979978146414,lossguide,0.07572326176523883,0.020882834573016908,1,7,1.4778039413036597,700,forest,0.3215999017254507,0.9263645928512287,oversample,0.6827697287755548,2.147711881761181,0.13609358510147007,uniform,0.4117103320349039,0.9437655551053186,0.7062135326031324,0.7064905814905815,0.3215999017254507,0.6118474438734108,0.6110432777099444,0.9263645928512287,0.8152440543966528,0.8045686428828898,0.4473892405063291,0.4473579658323401,0.9674935842600513,0.9636285836542576,oversample,0.9221094692787559,0.9186642053403938,0.6827697287755548,COMPLETE
537,0.5819468099043626,2025-09-23 13:54:18.081116,2025-09-23 13:54:27.637108,0 days 00:00:09.555992,65.34327190943993,dart,0.8670300757171752,5.108801923753742,depthwise,0.00020535959793417972,0.00402579207808337,6,7,0.3087770631427898,400,forest,0.41294330574416704,0.9158942039012998,undersample,0.6499435593428686,1.6613327257019457,0.38604530199011766,uniform,0.2955807366783459,0.5373236868811025,0.6657795066025182,0.6733210483210483,0.41294330574416704,0.5776742982796533,0.5819468099043626,0.9158942039012998,0.711827340059345,0.7063247204148022,0.41405525681438904,0.4193731117824773,0.9550898203592815,0.9503637141634574,undersample,0.8800749616747818,0.8795227892359241,0.6499435593428686,COMPLETE
538,0.6492648273583347,2025-09-23 13:54:27.768050,2025-09-23 13:54:28.989947,0 days 00:00:01.221897,18.555663217838674,gbtree,0.2211533427844742,7.487302249418331,depthwise,0.09115242515675534,0.0007247596137129822,3,5,40.03170362882212,1000,,0.6719137429694858,0.9731425384370624,oversample,0.8819054937499147,2.093541859085071,,,,0.5706317074493199,0.7770498515712969,0.7826576576576577,0.6719137429694858,0.646887159533074,0.6492648273583347,0.9731425384370624,0.7395821490581661,0.7315006324644668,0.52088772845953,0.528794402583423,0.8532934131736527,0.8408215661103979,oversample,0.8931697134020786,0.8914364456523047,0.8819054937499147,COMPLETE
539,0.5905247617769427,2025-09-23 13:54:29.120629,2025-09-23 13:54:29.842163,0 days 00:00:00.721534,0.04153020153704778,gbtree,0.2564156902770736,6.725634140828794,depthwise,0.002647800934367551,0.00013287552718146655,1,10,43.639054955200095,500,,0.6785642131979164,0.6531207672370528,oversample,0.5216427968863474,2.248590762459284,,,,0.22325640888767967,0.6830791278534138,0.6876535626535627,0.6785642131979164,0.586759209823812,0.5905247617769427,0.6531207672370528,0.7032364268348387,0.6914928916563441,0.42646488164532403,0.4301916308173641,0.9401197604790419,0.9413778348309799,oversample,0.8767135260593641,0.8755345354698687,0.5216427968863474,COMPLETE
540,0.5652554015236668,2025-09-23 13:54:29.973090,2025-09-23 13:54:30.829700,0 days 00:00:00.856610,10.517975234522435,gbtree,0.9600052534733521,7.817700436347414,depthwise,0.021595385456519952,0.0016062932048589483,8,3,0.3335374745265078,1000,,0.37333180197120663,0.9417427629329909,undersample,0.5297764227325137,2.1860236709763123,,,,0.6225380682842898,0.6387552461869178,0.6436322686322686,0.37333180197120663,0.5638363613891979,0.5652554015236668,0.9417427629329909,0.7475995068712172,0.7381904924285417,0.39648878845819574,0.39911816578483245,0.9756201881950385,0.9683354728284125,undersample,0.8972830335637624,0.892911202978974,0.5297764227325137,COMPLETE
541,0.6018043025676614,2025-09-23 13:54:30.960588,2025-09-23 13:55:48.621757,0 days 00:01:17.661169,10.025450568095948,dart,0.6698712602082512,2.2158279925018265,depthwise,0.006476437508769526,0.012526603522143185,1,9,14.43990002535038,1000,forest,0.5306938090528682,0.5209813916501331,undersample,0.6792937756304089,2.4976062507271606,0.051748365484192704,uniform,0.0958822253946317,0.2723968034229587,0.695465247210564,0.7062858312858313,0.5306938090528682,0.590840324577087,0.6018043025676614,0.5209813916501331,0.6694688278385803,0.6686047775436994,0.4354348266774782,0.44535743631881675,0.9187339606501284,0.9276850663243474,undersample,0.8689695987228496,0.8739041889707085,0.6792937756304089,COMPLETE
